stop_id,stop_name,stop_code,stop_lat,stop_lon,stop_desc
2250,ANCHORENA y AYACUCHO,2250,-32.997321,-60.63644,OCHAVA NE
6622,PASCO y SAN MARTIN,6622,-32.959904,-60.640093,OCHAVA SO
8936,FRANCIA y MENDOZA,8936,-32.94676,-60.666654,OCHAVA SE
2163,J. J. PASO y GARZON,2163,-32.920112,-60.70659,OCHAVA SO
8860,9 DE JULIO y VALPARAISO,8860,-32.946065,-60.68382,OCHAVA SO
8341,AYACUCHO y B. JUAREZ,8341,-32.99251,-60.636974,OCHAVA O
1301,SAN JUAN y D. CRESPO,1301,-32.944706,-60.669066,OCHAVA NE
6818,CHUMBICHA y ONCATIVO,6818,-32.880253136,-60.715348856,OCHAVA SE
6026,ARIJON y PUEYRREDON,6026,-33.003522,-60.669021,OCHAVA NE
4938,GUEMES y PUEYRREDON,4938,-32.932431,-60.654608,OCHAVA NE
6477,ILLIA (Funes) y GUAYACAN (Funes),6477,-32.928277,-60.786332,OCHAVA SO
2675,BATLLE Y ORDOÑEZ y JULIAN LEIVA,2675,-33.008708,-60.637761,OCHAVA SO
4527,PTE. QUINTANA y CASTELLANOS,4527,-32.975841,-60.684036,OCHAVA NE
2350,SEGUI y SAN MARTIN,2350,-32.979303,-60.644183,OCHAVA NE
5208,J. J. PASO y P. L. FUNES,5208,-32.920014,-60.703151,OCHAVA SO
8227,ENTRE RIOS y TUCUMAN,8227,-32.941228,-60.639853,OCHAVA NO
9009,A. SABIN y VELEZ SARSFIELD,9009,-32.925111,-60.681769,OCHAVA SE
9253,URQUIZA y BALCARCE,9253,-32.940432,-60.650982,OCHAVA NE
4110,SEGUI y MATIENZO,4110,-32.97036,-60.69343,OCHAVA NE
3856,BAIGORRIA y VESPUCIO,3856,-32.893914,-60.712813,OCHAVA SO
5592,OVIDIO LAGOS y VIRASORO,5592,-32.965657,-60.667303,OCHAVA NO
3330,SAN MARTIN y PATRICIOS,3330,-33.011073,-60.650966,OCHAVA SE
8447,KHANTUTA y ESPAÑA,8447,-33.012057,-60.656916,OCHAVA NE
2718,M. SANTAFESINOS y PJE. PEATONAL,2718,-32.99257077,-60.622918168,OCHAVA E
9786,CATAMARCA y PUEYRREDON,9786,-32.937101,-60.655787,OCHAVA NE
7029,CALLAO y G. BROWN,7029,-32.933273,-60.65766,OCHAVA SE
6137,CORRIENTES y SAN LORENZO,6137,-32.94342,-60.641721,OCHAVA SE
7164,ROUILLON y SEGUI,7164,-32.97057,-60.701229,OCHAVA NO
5518,SAN MARTIN y C. SAAVEDRA,5518,-32.97838,-60.644011,OCHAVA SE
3273,PROVINCIAS UNIDAS y CALLE 1825,3273,-32.969526,-60.711593,OCHAVA O
9666,PROVINCIAS UNIDAS y OCAMPO,9666,-32.958088,-60.711711,OCHAVA SE
2422,CORRIENTES y MILAN,2422,-32.989888,-60.653399,OCHAVA SE
6871,CERRITO y AYACUCHO,6871,-32.963944,-60.630869,OCHAVA SO
8975,R. RIVAROLA y FERRAROTTI,8975,-32.965819,-60.717689,OCHAVA NE
5877,DE LA LIBERTAD y C. COLON,5877,-32.953048,-60.626661,OCHAVA NE
4128,PARAGUAY y OCAMPO,4128,-32.965374,-60.648835,OCHAVA NO
3207,CASIANO CASAS y SUPERI,3207,-32.896851,-60.714816,OCHAVA O
6008,CEIBO y PARAGUAY,6008,-33.013376,-60.654152,OCHAVA NE
4423,J. CANALS y ITALIA,4423,-32.987597,-60.65859,OCHAVA NE
9645,SEGUI y BARRA,9645,-32.970686,-60.705544,OCHAVA NE
9967,FILIPPINI (VGG) y MOSCONI (VGG),9967,-33.025763,-60.637191,OCHAVA SE
2711,PTE. PERON y ROUILLON,2711,-32.963116,-60.701517,OCHAVA SO
1821,OVIDIO LAGOS y PTE. PERON,1821,-32.954403,-60.664636,OCHAVA NO
5718,CALLAO (Baigorria) y MITRE (Baigorria),5718,-32.861677362,-60.722551538,OCHAVA SE
5524,MITRE (VGG) y IRIONDO (VGG),5524,-33.024547,-60.635843,OCHAVA NE
3314,ANT. C. A SOLDINI y PUNTA DEL INDIO,3314,-33.026163,-60.687429,OCHAVA SO
1328,27 DE FEBRERO y SANTIAGO,1328,-32.964545,-60.661498,OCHAVA SO
7115,BALCARCE y MENDOZA,7115,-32.949003,-60.653288,OCHAVA NO
2860,PARANA y 3 DE FEBRERO,2860,-32.94402,-60.692589,OCHAVA O
1541,G. BROWN y PUEYRREDON,1541,-32.933728,-60.655124,OCHAVA SO
7180,NICARAGUA y J. J. PASO,7180,-32.920636,-60.721473,OCHAVA SE
4722,BALCARCE y JUJUY,4722,-32.935709,-60.649943,OCHAVA NO
6763,CATAMARCA y ESPAÑA,6763,-32.939064,-60.644965,OCHAVA NE
3296,AYACUCHO y MUÑOZ,3296,-33.007905,-60.635974,OCHAVA NO
3249,SAN MARTIN y BLANDENGUES,3249,-33.014178,-60.651637,OCHAVA SE
5699,SOLDADO AGUIRRE (VGG) y SAN NICOLÁS (VGG),5699,-33.029403,-60.639785,OCHAVA SO
9708,CERESETO y MADRE CABRINI,9708,-33.005688,-60.673833,OCHAVA NO
9477,ROUILLON y DEAN FUNES,9477,-32.967081,-60.701364,OCHAVA NO
5190,BIEDMA y MARTIN RODRIGUEZ,5190,-32.977743,-60.667658,OCHAVA SO
3186,PTE. PERON y P. L. FUNES,3186,-32.96256,-60.700409,OCHAVA SO
9083,JUAN B. JUSTO y VENEZUELA,9083,-32.91516,-60.725464,OCHAVA NE
5896,M. MASSA y JUAN A. MAZA,5896,-32.873359,-60.692782,OCHAVA NE
1203,PELLEGRINI y F. MORE,1203,-32.948227,-60.693535,OCHAVA SO
5972,DORREGO y REGIMIENTO 11,5972,-32.999081,-60.660784,OCHAVA NO
1533,SAN LUIS y AVELLANEDA,1533,-32.941737,-60.679975,OCHAVA SO
1682,ALBERDI y CARBALLO,1682,-32.922349,-60.679926,OCHAVA S
3006,CALLE 2106 y CUMPARCITA,3006,-33.019811,-60.6874,OCHAVA NO
4404,OVIDIO LAGOS y RUEDA,4404,-32.966554,-60.667523,OCHAVA NO
4408,JUNIN y GARZON,4408,-32.927306,-60.706122,OCHAVA N
4890,FORMOSA y ALEMANIA,4890,-32.927795,-60.691144,OCHAVA SE
3676,ARIJON y MORENO,3676,-33.003503,-60.662005,OCHAVA SO
6564,SAN MARTIN y BLANDENGUES,6564,-33.014233,-60.651932,OCHAVA NO
7413,IRIONDO y ZEBALLOS,7413,-32.949464,-60.67169,OCHAVA SE
5748,A. RIVERO y COMANDOS 602,5748,-32.974353,-60.6965,OCHAVA NE
7329,COCHABAMBA y SAN MARTIN,7329,-32.958636,-60.639586,OCHAVA NE
5416,ARIJON y ATAHUALPA,5416,-33.00248,-60.628063,OCHAVA S
7724,J D PERON (VGG) y LIBERTAD (VGG),7724,-33.020687311,-60.620581397,OCHAVA NO
7035,CERRITO y PERU,7035,-32.953387395,-60.710984641,OCHAVA SO
7004,S. DE THOMPSON y RISSO,7004,-32.992385,-60.627461,OCHAVA N
1387,DONADO y MORRISON,1387,-32.925353,-60.727682,OCHAVA NO
8475,S. DE BUSTAMANTE y JULIAN LEIVA,8475,-33.001551,-60.637902,OCHAVA NE
4585,CUCHA CUCHA y ANDRADE,4585,-32.99538,-60.630636,OCHAVA SE
9676,VERA MUJICA y 9 DE JULIO,9676,-32.948788,-60.668676,OCHAVA SE
4650,ALVAREZ THOMAS y FREYRE,4650,-32.892383,-60.688034,OCHAVA SE
9542,N. LAGUNA y CALLE 1331,9542,-32.886259,-60.724036,OCHAVA SE
7694,DORREGO y J. DE GARAY,7694,-32.972405,-60.656365,OCHAVA NO
6701,CALLE 2106 y NUEVA C. A SOLDINI,6701,-33.021038,-60.687346,OCHAVA NO
6971,LA REPUBLICA y AMBATO,6971,-32.919755241,-60.755485454,OCHAVA SO
8463,RONDEAU y GODOY CRUZ,8463,-32.889746,-60.693431,OCHAVA SE
9252,KHANTUTA y PTE. ROCA,9252,-33.012193,-60.655732,OCHAVA SO
6376,ALVAREZ CONDARCO y E. ALIPPI,6376,-32.93066526,-60.75693476,OCHAVA NO
3832,SEGUI y C. ALDAO,3832,-32.970712,-60.694916,OCHAVA SO
5006,JOAQUIN SUAREZ y VIEYTES,5006,-32.887865,-60.730687,OCHAVA NE
8106,PELLEGRINI y RIO DE JANEIRO,8106,-32.949832,-60.683352,OCHAVA SO
7882,PTE. PERON y BARRA,7882,-32.964862,-60.705622,OCHAVA NE
7298,OROÑO y ANDRADE,7298,-32.996447,-60.664902,OCHAVA SE
7379,ARIJON y OVIDIO LAGOS,7379,-33.003735,-60.675888,OCHAVA NE
8300,ILLIA (Funes) y GUATAMBU (Funes),8300,-32.927899,-60.783569,OCHAVA NE
8124,BAHIA BLANCA y BOGADO,8124,-32.925846,-60.688538,OCHAVA SE
5990,GORRITI y BAHIA BLANCA,5990,-32.923759,-60.688863,OCHAVA SO
4464,BATLLE Y ORDOÑEZ y S. CARNOT,4464,-33.008805,-60.648422,OCHAVA NE
9860,G. COLOMBRES y CALLE 1731,9860,-32.963982,-60.724961,OCHAVA NO
4487,IRIONDO y COCHABAMBA,4487,-32.952897,-60.672547,OCHAVA SE
3723,ARIJON y MARCELO ALVEAR,3723,-33.002143,-60.623626,OCHAVA NE
8269,ANCHORENA y PAVON,8269,-32.997253,-60.634213,OCHAVA NE
5636,N. LAGUNA y PJE. 1333,5636,-32.884981,-60.724082,OCHAVA SE
5484,SAN LUIS y P. ROSAS,5484,-32.940527634,-60.686655157,OCHAVA SO
5044,ENTRE RIOS y J. DE GARAY,5044,-32.973881,-60.648097,OCHAVA NO
4602,RUEDA y SARMIENTO,4602,-32.970978,-60.644234,OCHAVA NE
6806,PARAGUAY y ZEBALLOS,6806,-32.95391,-60.645946,OCHAVA NO
2669,27 DE FEBRERO y FRAGA,2669,-32.959115,-60.709392,OCHAVA NE
1712,EVA PERON y JOSE M. ROSA,1712,-32.930979,-60.724919,OCHAVA SO
9416,TUCUMAN y DORREGO,9416,-32.939857,-60.648158,OCHAVA SO
1866,CATAMARCA y FRANCIA,1866,-32.935652,-60.663848,OCHAVA NE
4775,VELEZ SARSFIELD y GUATEMALA,4775,-32.926228655,-60.717987837,OCHAVA SO
1659,EVA PERON y TTE. AGNETA,1659,-32.93543,-60.70012,OCHAVA SO
3763,R. RIVAROLA y G. COLOMBRES,3763,-32.966317,-60.724828,OCHAVA SO
5879,PELLEGRINI y LAVALLE,5879,-32.95005,-60.680367,OCHAVA NE
5547,CAFFERATA y ZEBALLOS,5547,-32.949027,-60.673198,OCHAVA NO
6345,ENTRE RIOS y J. M. GUTIERREZ,6345,-32.994026,-60.65229,OCHAVA NO
6863,RIOBAMBA y AYACUCHO,6863,-32.96497,-60.630938,OCHAVA NE
8551,ALSINA y SAN JUAN,8551,-32.943205,-60.677412,OCHAVA NO
2522,27 DE FEBRERO y D. CRESPO,2522,-32.962351,-60.673714,OCHAVA SO
5282,JOSE DE CALASANZ y NOCHETTO,5282,-32.940606409,-60.74524527,OCHAVA SO
3907,CASIANO CASAS y MILLER,3907,-32.901178,-60.706328,OCHAVA NE
4412,JUJUY y MARTIN RODRIGUEZ,4412,-32.934509,-60.656552,OCHAVA NE
6005,GALVEZ y BALCARCE,6005,-32.966213,-60.65745,OCHAVA NE
2880,PROVINCIAS UNIDAS y RIOBAMBA,2880,-32.954436,-60.712172,OCHAVA NO
3928,PALLIERE y JUAN PABLO II,3928,-32.88808,-60.714235,OCHAVA NE
9219,URIBURU y FLAMMARION,9219,-32.991044,-60.663133,OCHAVA N
7087,ITALIA y 27 DE FEBRERO,7087,-32.966026,-60.653149,OCHAVA SE
7207,JOSE DE CALASANZ y MANUEL UGARTE,7207,-32.940616,-60.755083,OCHAVA NE
8572,OCAMPO y SAN MARTIN,8572,-32.96678,-60.641818,OCHAVA SO
4916,SAN NICOLÁS (VGG) y TEMPORELLI (VGG),4916,-33.034027,-60.639633,OCHAVA NO
6163,3 DE FEBRERO y CORRIENTES,6163,-32.951967,-60.643848,OCHAVA NE
5708,SANTIAGO y E. DE LUCA,5708,-32.99546,-60.668098,OCHAVA NO
7437,LAPRIDA y AMENABAR,7437,-32.972786,-60.640807,OCHAVA NO
3224,R. DEL SALVADOR y AMENABAR,3224,-32.964050335,-60.712893697,OCHAVA SE
1147,BALCARCE y PELLEGRINI,1147,-32.95466,-60.654709,OCHAVA NO
5363,GARCIA DEL COSSIO y SANTA COLOMA,5363,-32.90491643,-60.747354445,OCHAVA NO
2265,ROBLES y D. IRALA,2265,-32.880087,-60.729869,OCHAVA S
9050,SAN JUAN y BARON DE MAUA,9050,-32.950245,-60.63801,OCHAVA N
5881,DORREGO y SAN LORENZO,5881,-32.942058,-60.648727,OCHAVA NO
3656,GABOTO y BUENOS AIRES,3656,-32.974245,-60.63935,OCHAVA NE
7253,SALTA y PARAGUAY,7253,-32.938494,-60.642057,OCHAVA SO
5971,OROÑO y COULIN,5971,-32.988864,-60.664884,OCHAVA NO
8399,SAN MARTIN y ANDRADE,8399,-32.995879,-60.647686,OCHAVA SE
7836,MENDOZA y COLOMBIA,7836,-32.940175,-60.716047,OCHAVA NE
1624,FRANCIA y 27 DE FEBRERO,1624,-32.962519,-60.671004,OCHAVA NO
4411,ENTRE RIOS y PASCO,4411,-32.958988,-60.644334,OCHAVA NO
1837,PELLEGRINI y JUAN M. DE ROSAS,1837,-32.958437738,-60.633852231,OCHAVA NE
6751,URIBURU y PRIMERO DE MAYO,6751,-32.990609,-60.640524,OCHAVA SO
2304,MENDOZA y JOSE COLOMBRES,2304,-32.940826,-60.729426,OCHAVA SO
7715,PTE. ROCA y R. ROSS,7715,-32.987101,-60.655587,OCHAVA SE
5251,ALFONSIN ( RUTA 26) (VGG) y PJE. LOS ANDES (VGG),5251,-33.034058,-60.656067,OCHAVA SE
2691,SEGUI y BARRA,2691,-32.971003,-60.705722,OCHAVA SO
1952,SORRENTO y RONDEAU,1952,-32.907209,-60.688843,OCHAVA SO
3692,SAN MARTIN y R. DE PINEDA,3692,-33.009335,-60.650591,OCHAVA SE
1159,MENDOZA y VALPARAISO,1159,-32.943783,-60.683244,OCHAVA SO
6589,J. M. GUTIERREZ y PAVON,6589,-32.99348,-60.634438,OCHAVA NE
2084,VIRASORO y OROÑO,2084,-32.967238,-60.659422,OCHAVA SO
2417,URIBURU y SANTIAGO,2417,-32.991503,-60.668386,OCHAVA SO
8125,FILIPPINI (VGG) y SAN DIEGO (VGG),8125,-33.019464,-60.636483,OCHAVA SE
9118,ESPAÑA y ARRIETA,9118,-33.009811,-60.657028,OCHAVA SE
9379,SAN LUIS y SARMIENTO,9379,-32.949042,-60.639052,OCHAVA SO
8429,MITRE (VGG) y FALUCHO (VGG),8429,-33.024359,-60.628981,OCHAVA NE
4374,BERUTI y DEAN FUNES,4374,-32.978955,-60.627356,OCHAVA SE
1694,EVA PERON y DONADO,1694,-32.930285,-60.7273,OCHAVA NE
1265,27 DE FEBRERO y PARAGUAY,1265,-32.96647,-60.64892,OCHAVA NE
3170,SAN LORENZO y GUTENBERG,3170,-32.935393,-60.686819,OCHAVA SO
4270,SAN JUAN y MITRE,4270,-32.949867,-60.640417,OCHAVA NE
6434,9 DE JULIO y CARRIEGO,6434,-32.944838,-60.690632,OCHAVA SO
9402,CORRIENTES y AMENABAR,9402,-32.971535,-60.648762,OCHAVA SE
6514,DORREGO y RIOJA,6514,-32.945508,-60.649573,OCHAVA NO
6808,SAN LUIS y DORREGO,6808,-32.9471,-60.649976,OCHAVA SO
7290,EVA PERON y GUTENBERG,7290,-32.937673,-60.687396,OCHAVA SO
2001,ANCHORENA y SALVA,2001,-32.99744,-60.640367,OCHAVA NE
9658,CARBALLO y AVELLANEDA,9658,-32.92179,-60.674586,OCHAVA NE
2809,R. RIVAROLA y CAMPODONICO,2809,-32.966401,-60.727286,OCHAVA SO
8713,DOMINICANA y GORRITI,8713,-32.92379,-60.690055,OCHAVA SE
4207,SANTA FE y PUEYRREDON,4207,-32.941595,-60.656826,OCHAVA NE
7850,GAMBARTES y PANIZZA,7850,-32.889016,-60.709939,OCHAVA SE
2434,JUAN A. MAZA y NUÑEZ,2434,-32.884442,-60.690725,OCHAVA NO
7554,ENTRE RIOS y LA PAZ,7554,-32.963574,-60.645484,OCHAVA NO
2581,27 DE FEBRERO y SOLIS,2581,-32.958945,-60.702521,OCHAVA NE
5311,JUJUY y MORENO,5311,-32.935982,-60.648423,OCHAVA NE
8237,SEGUI y D. CRESPO,8237,-32.973541,-60.676362,OCHAVA NE
8072,JUAN M. DE ROSAS y 27 DE FEBRERO,8072,-32.968662,-60.636645,OCHAVA NO
8322,PAVON y L. MORA,8322,-32.990973,-60.634717,OCHAVA NO
5345,ESPAÑA y MONTEVIDEO,5345,-32.954568,-60.649021,OCHAVA NO
9521,JOSE M. ROSA y JUAN B. JUSTO,9521,-32.915062,-60.724827,OCHAVA O
2195,CAFFERATA y PASCO,2195,-32.953606,-60.674344,OCHAVA NO
6733,FRANCIA y ZEBALLOS,6733,-32.95021,-60.667525,OCHAVA SE
3316,IGUAZU y VELEZ SARSFIELD,3316,-32.925067,-60.686592,OCHAVA NO
3771,WILDE y BENEGAS,3771,-32.931178,-60.73871,OCHAVA SE
9441,OVIDIO LAGOS y AMENABAR,9441,-32.967952,-60.667867,OCHAVA NO
6355,M. ANTELO y J. INGENIEROS,6355,-32.916248,-60.686749,OCHAVA NO
9620,R. RIVAROLA y MONTES CARBALLO,9620,-32.96632,-60.732051,OCHAVA NE
1642,MENDOZA y P. L. FUNES,1642,-32.940406,-60.701124,OCHAVA NE
5514,LOPEZ BUCHARDO y JUAN PABLO II,5514,-32.892485,-60.718174,OCHAVA SE
7249,PTE. ROCA y MONTEVIDEO,7249,-32.954965,-60.647512,OCHAVA SE
5203,LAPRIDA y R. ROSS,5203,-32.988846,-60.644866,OCHAVA NO
3844,CASIANO CASAS y WASHINGTON,3844,-32.903418,-60.701166,OCHAVA NO
3225,CASIANO CASAS y COMERCIO,3225,-32.90579,-60.697923,OCHAVA NO
3075,RUTA NAC. 34 (Ibarlucea) y ROSARIO (Ibarlucea),3075,-32.857518,-60.779601,OCHAVA NO
7450,ITUZAINGO (Baigorria) y BAIGORRITA (Baigorria),7450,-32.857251804,-60.714272654,OCHAVA SE
2534,OVIDIO LAGOS y ING. ACEVEDO,2534,-32.983957,-60.671761,OCHAVA NO
2952,WILDE y MENDOZA,2952,-32.940044,-60.738415,OCHAVA NE
3813,CULLEN Y UGARTE y CALDERON,3813,-32.878104,-60.731601,OCHAVA SO
4300,26 DE AGOSTO y RONDEAU,4300,-32.873835,-60.699092,OCHAVA N
3001,ROUILLON y SEGUI,3001,-32.970874,-60.700913,OCHAVA SE
1749,SANTA FE y CONSTITUCION,1749,-32.938898,-60.673147,OCHAVA SE
3390,TUCUMAN y TTE. AGNETA,3390,-32.93228,-60.700239,OCHAVA SO
7090,S. DE THOMPSON y F. ESTEVEZ,7090,-32.992543031,-60.631105652,OCHAVA NE
3934,BAIGORRIA y V. GOMEZ,3934,-32.892466,-60.6979,OCHAVA NE
6143,CALLE 2106 y DR. F. RUIZ,6143,-33.014173,-60.687354,OCHAVA NO
7255,SAN MARTIN y GABOTO,7255,-32.973705,-60.643333,OCHAVA SE
7367,CHACABUCO y J. DE GARAY,7367,-32.977129,-60.629935,OCHAVA NO
8111,SEGUI y MATIENZO,8111,-32.970678,-60.693658,OCHAVA SO
2079,R. DEL SALVADOR y R. RIVAROLA,2079,-32.965898838,-60.712807836,OCHAVA SE
7952,FERREYRA y JUAN B. JUSTO,7952,-32.914019,-60.680336,OCHAVA SE
6156,SALTA y OROÑO,6156,-32.936792,-60.651731,OCHAVA SO
2184,ARIJON y BALCARCE,2184,-33.003545,-60.663413,OCHAVA SO
5142,ORSETTI (Baigorria) y CALLAO (Baigorria),5142,-32.865639314,-60.72112383,OCHAVA NE
8316,CERESETO y PIEDRAS,8316,-33.00774,-60.673544,OCHAVA SE
8952,C. COLON y AMENABAR,8952,-32.974347,-60.632089,OCHAVA NO
5503,FILIPPINI (VGG) y MITRE (VGG),5503,-33.02464,-60.637202,OCHAVA SE
2920,NECOCHEA y AMENABAR,2920,-32.974784,-60.630582,OCHAVA SE
7387,AVELLANEDA y ZEBALLOS,7387,-32.947768,-60.681121,OCHAVA SE
5219,DR. F. RIVA y FRANCIA,5219,-32.978818343,-60.67510311,OCHAVA SO
1757,MENDOZA y MEJICO,1757,-32.940537,-60.718478,OCHAVA SO
6811,MENDOZA y MORENO,6811,-32.949365,-60.651955,OCHAVA SO
9664,ARIJON y ESPAÑA,9664,-33.003373,-60.657741,OCHAVA SO
5899,JUAN M. DE ROSAS y ITUZAINGO,5899,-32.961862,-60.63494,OCHAVA NO
3256,J. INGENIEROS y FERREYRA,3256,-32.916194,-60.6804,OCHAVA SO
6446,SAN JUAN y S. BAYO,6446,-32.941771,-60.685383,OCHAVA NE
9721,TARRAGONA y LA REPUBLICA,9721,-32.919093,-60.735114,OCHAVA NO
1662,RONDEAU y H. GRANDE,1662,-32.883362,-60.696092,OCHAVA NO
3734,ING. ACEVEDO y FRANCIA,3734,-32.984112,-60.676805,OCHAVA NE
9726,GENOVA y WILDE,9726,-32.916685645,-60.73929695,OCHAVA NE
8232,FILIPPINI (VGG) y BORDABEHERE (VGG),8232,-33.028019,-60.637124,OCHAVA NO
6309,LAVALLE y TUCUMAN,6309,-32.93479,-60.67651,OCHAVA SE
6769,IRIONDO y LA PAZ,6769,-32.95862511,-60.674001687,OCHAVA SE
6784,9 DE JULIO y IRIONDO,6784,-32.948265,-60.671584,OCHAVA SO
4356,BELGRANO (Baigorria) y SAN LORENZO (Baigorria),4356,-32.864955165,-60.706376915,OCHAVA SO
2913,CORRIENTES y DR. F. RIVA,2913,-32.983011,-60.651656,OCHAVA SE
8645,CARLOS COLOMBRES y L. VILA,8645,-32.896735,-60.684289,OCHAVA E
5862,OVIDIO LAGOS y R. ROSS,5862,-32.984267,-60.671399,OCHAVA SE
4609,SALTA y SUIPACHA,4609,-32.934855,-60.662509,OCHAVA SO
7901,CALLE 1707 y ROJAS,7901,-32.953241,-60.72492,OCHAVA NE
5117,CALLE 1379 y ONCATIVO,5117,-32.880206,-60.718057,OCHAVA NO
3032,FRAGATA SARMIENTO y FRANCIA,3032,-32.98798,-60.677443,OCHAVA SO
5811,ESPAÑA y MENDOZA,5811,-32.949955,-60.647853,OCHAVA NO
3153,IRIONDO y PASCO,3153,-32.954045,-60.672827,OCHAVA SE
6914,A. SABIN y JUNIN,6914,-32.926752,-60.679641,OCHAVA SE
8912,CALDERON y B. LEVI,8912,-32.881722,-60.731192,OCHAVA SE
2662,VELEZ SARSFIELD y FALUCHO,2662,-32.924669,-60.670643,OCHAVA NE
5869,JUNIN y BARRA,5869,-32.927323,-60.707255,OCHAVA NE
6785,PAVON y L. MORA,6785,-32.991129,-60.634518,OCHAVA SE
4182,CAFFERATA y 27 DE FEBRERO,4182,-32.961558,-60.676354,OCHAVA NO
2050,JUAN M. DE ROSAS y 24 DE SETIEMBRE,2050,-32.981353,-60.639859,OCHAVA NO
7759,MITRE y OCAMPO,7759,-32.966301,-60.6445,OCHAVA SE
7898,LAMADRID y CALLAO,7898,-32.997904,-60.671628,OCHAVA SO
7792,NECOCHEA y MONTEVIDEO,7792,-32.958697,-60.626572,OCHAVA SE
3133,A. SABIN y ALMAFUERTE,3133,-32.917443,-60.691053,OCHAVA NO
4100,JOSE M. ROSA y FOREST,4100,-32.943724,-60.723028,OCHAVA NO
1352,OVIDIO LAGOS y DEAN FUNES,1352,-32.971621,-60.668384,OCHAVA SE
4063,EVA PERON y VALPARAISO,4063,-32.938654,-60.681947,OCHAVA SO
4088,OVIDIO LAGOS y ARIJON,4088,-33.003754,-60.676331,OCHAVA NO
1197,RONDEAU y FREYRE,1197,-32.893358,-60.693248,OCHAVA NO
5664,OVIDIO LAGOS y URUGUAY,5664,-32.972497,-60.668986,OCHAVA NO
5644,PTE. ROCA y PELLEGRINI,5644,-32.956212,-60.647798,OCHAVA SE
2190,BATLLE Y ORDOÑEZ y LAPRIDA,2190,-33.008982,-60.646828,OCHAVA SO
8414,SAN MARTIN y NTRA. SRA. ROSARIO,8414,-32.999752,-60.648803,OCHAVA NO
3013,FRANCIA y GARIBALDI,3013,-32.981158,-60.675335,OCHAVA SE
7766,RUEDA y SAN MARTIN,7766,-32.971249,-60.642716,OCHAVA NE
4860,JOSE COLOMBRES y SAN LORENZO,4860,-32.934904,-60.729668,OCHAVA NO
3834,LIMITE MUNICIPIO y CALLE 1364,3834,-32.872707,-60.742778,OCHAVA N
2873,NECOCHEA y AMEGHINO,2873,-32.989697,-60.634332,OCHAVA SE
6782,SARMIENTO y GALVEZ,6782,-32.968633,-60.643846,OCHAVA NO
3929,JUAN XXIII y ROUILLON,3929,-32.973201,-60.701147,OCHAVA SO
6672,ANCHORENA y SERRANO,6672,-32.997184,-60.631924,OCHAVA NE
5809,HERNANDEZ (Funes) y M. FIERRO (Funes),5809,-32.917962,-60.843325,OCHAVA SE
5600,JUAN PABLO II y H. PUJATO,5600,-32.905953,-60.722664,OCHAVA E
3835,BRIGADIER LOPEZ (Soldini) y VENEZUELA (Soldini),3835,-33.015826,-60.753203,OCHAVA SE
3688,J. J. PASO y OTTONE,3688,-32.919757,-60.700775,OCHAVA NE
1936,EVA PERON y SANCHEZ DE LORIA,1936,-32.929645,-60.73218,OCHAVA SO
7219,N. LAGUNA y SALVAT,7219,-32.883486,-60.724134,OCHAVA SE
5291,PTE. PERON y S. BAYO,5291,-32.958102,-60.689309,OCHAVA NE
5642,SAN NICOLÁS (VGG) y G. GONZALEZ (VGG),5642,-33.032963,-60.639539,OCHAVA SE
1578,ALBERDI y ALMAFUERTE,1578,-32.917361,-60.683916,OCHAVA S
6888,FILIPPINI (VGG) y BALCARCE (VGG),6888,-33.02318,-60.637319,OCHAVA NO
1150,SARMIENTO y RUEDA,1150,-32.970943,-60.644429,OCHAVA NO
1587,AYACUCHO y MONTEVIDEO,1587,-32.958223,-60.629264,OCHAVA SE
5122,3 DE FEBRERO y JUAN M. DE ROSAS,5122,-32.953903,-60.632745,OCHAVA NE
9111,LINIERS y PTE. PERON,9111,-32.961289,-60.697641,OCHAVA SE
1593,PARAGUAY y 27 DE FEBRERO,1593,-32.966437,-60.649101,OCHAVA NO
6940,ILLIA (Funes) y CANDELARIA (Funes),6940,-32.929303,-60.813872,OCHAVA SO
3986,URIARTE y FADER,3986,-32.962373,-60.722593,OCHAVA NE
4202,CALLE 1379 y COLASTINE,4202,-32.881679421,-60.717587179,OCHAVA SE
2383,JUNIN y C. ALDAO,2383,-32.927213,-60.696562,OCHAVA SO
4707,ENTRE RIOS y DEAN FUNES,4707,-32.975028,-60.648389,OCHAVA NO
5858,JUAN PABLO II y SANTIAGO,5858,-33.012572916,-60.666905579,OCHAVA NE
1247,SAN LORENZO y D. CRESPO,1247,-32.938818,-60.667776,OCHAVA SO
7518,SOLDADO AGUIRRE (VGG) y SAN LORENZO (VGG),7518,-33.029479,-60.645232,OCHAVA NE
2469,VELEZ SARSFIELD y PROVINCIAS UNIDAS,2469,-32.926107,-60.713404,OCHAVA SO
7316,BATLLE Y ORDOÑEZ y SAN MARTIN,7316,-33.00886,-60.650247,OCHAVA NE
7627,ITUZAINGO (Baigorria) y PERITO MORENO (Baigorria),7627,-32.852060079,-60.716024565,OCHAVA SE
5508,LAPRIDA y BATLLE Y ORDOÑEZ,5508,-33.008756,-60.646818,OCHAVA NO
3100,N. LAGUNA y SALVAT,3100,-32.883272,-60.724358,OCHAVA NO
9725,PEIRANO y DAVALOS,9725,-32.89004,-60.718201,OCHAVA SE
9271,J. INGENIEROS y ALBERDI,9271,-32.916323,-60.684969,OCHAVA SO
